,name,link,state_year,unique_id
2331,W Chhuanawma,https://myneta.info/Mizoram2023/candidate.php?candidate_id=81,Mizoram2023,Mizoram2023_81
2332,Rasik Mohan Chakma,https://myneta.info/Mizoram2023/candidate.php?candidate_id=83,Mizoram2023,Mizoram2023_83
2333,P.C. Vanlalruata,https://myneta.info/Mizoram2023/candidate.php?candidate_id=85,Mizoram2023,Mizoram2023_85
2334,K. Laldawngliana,https://myneta.info/Mizoram2023/candidate.php?candidate_id=87,Mizoram2023,Mizoram2023_87
2335,Lalchhandama Ralte,https://myneta.info/Mizoram2023/candidate.php?candidate_id=105,Mizoram2023,Mizoram2023_105
2336,Prova Chakma,https://myneta.info/Mizoram2023/candidate.php?candidate_id=13,Mizoram2023,Mizoram2023_13
2337,C. Manpon Konyak,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6764,Nagaland2023,Nagaland2023_6764
2338,G Ikuto Zhimomi,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6766,Nagaland2023,Nagaland2023_6766
2339,Kazheto,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6767,Nagaland2023,Nagaland2023_6767
2340,Temjen Imna Along,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6776,Nagaland2023,Nagaland2023_6776
2341,Tongpang Ozukum,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6771,Nagaland2023,Nagaland2023_6771
2342,Sharingain Longkumer,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6772,Nagaland2023,Nagaland2023_6772
2343,Nuklutoshi,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6854,Nagaland2023,Nagaland2023_6854
2344,Picto,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6848,Nagaland2023,Nagaland2023_6848
2345,Achumbemo Kikon,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6775,Nagaland2023,Nagaland2023_6775
2346,Kudecho Khamo,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6779,Nagaland2023,Nagaland2023_6779
2347,K. G Kenye,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6783,Nagaland2023,Nagaland2023_6783
2348,H. Tovihoto Ayemi,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6785,Nagaland2023,Nagaland2023_6785
2349,Moatoshi Longkumer,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6789,Nagaland2023,Nagaland2023_6789
2350,Hekani Jakhalu,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6884,Nagaland2023,Nagaland2023_6884
2351,N. Jacob Zhimomi,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6757,Nagaland2023,Nagaland2023_6757
2352,Zhaleo Rio,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6794,Nagaland2023,Nagaland2023_6794
2353,T N Mannen,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6795,Nagaland2023,Nagaland2023_6795
2354,Temjenmenba,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6796,Nagaland2023,Nagaland2023_6796
2355,Dr Tseilhoutuo Rhutso (Dr Ato),https://myneta.info/Nagaland2023/candidate.php?candidate_id=6798,Nagaland2023,Nagaland2023_6798
2356,Imkong L. Imchen,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6890,Nagaland2023,Nagaland2023_6890
2357,Sethronkyu,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6843,Nagaland2023,Nagaland2023_6843
2358,A Pongshi Phom,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6895,Nagaland2023,Nagaland2023_6895
2359,Z.Nyusietho Nyuthe,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6864,Nagaland2023,Nagaland2023_6864
2360,A Nyamnyei Konyak,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6896,Nagaland2023,Nagaland2023_6896
2361,Metsubo Jamir,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6866,Nagaland2023,Nagaland2023_6866
2362,Y Mankhao Konyak,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6838,Nagaland2023,Nagaland2023_6838
2363,Imkongmar,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6869,Nagaland2023,Nagaland2023_6869
2364,Puthai Longon,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6901,Nagaland2023,Nagaland2023_6901
2365,Y. Lima Onen Chang,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6903,Nagaland2023,Nagaland2023_6903
2366,Dr.Kekhrielhoulie Yhome,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6904,Nagaland2023,Nagaland2023_6904
2367,Neiphiu Rio,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6907,Nagaland2023,Nagaland2023_6907
2368,Taditui Rangkau Zeliang,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6910,Nagaland2023,Nagaland2023_6910
2369,Dr.Neisatuo Mero,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6760,Nagaland2023,Nagaland2023_6760
2370,Kuzholuzo Nienu,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6872,Nagaland2023,Nagaland2023_6872
2371,K Konngam Konyak,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6847,Nagaland2023,Nagaland2023_6847
2372,Dr Sukhato A Sema,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6875,Nagaland2023,Nagaland2023_6875
2373,S. Kiusumew Yimchunger,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6876,Nagaland2023,Nagaland2023_6876
2374,Mhathung Yanthan,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6916,Nagaland2023,Nagaland2023_6916
2375,G. Kaito Aye,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6918,Nagaland2023,Nagaland2023_6918
2376,C. Kipili Sangtam,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6828,Nagaland2023,Nagaland2023_6828
2377,S Keoshu Yimchunger,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6922,Nagaland2023,Nagaland2023_6922
2378,Kevipodi Sophie,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6924,Nagaland2023,Nagaland2023_6924
2379,Kropol Vitsu,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6927,Nagaland2023,Nagaland2023_6927
2380,S. Toiho Yeptho,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6929,Nagaland2023,Nagaland2023_6929
2381,B. Bangtick Phom,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6930,Nagaland2023,Nagaland2023_6930
2382,Noke Wangnao,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6936,Nagaland2023,Nagaland2023_6936
2383,C.L John,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6834,Nagaland2023,Nagaland2023_6834
2384,Namri Nchang,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6938,Nagaland2023,Nagaland2023_6938
2385,Benei M Lamthiu,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6944,Nagaland2023,Nagaland2023_6944
2386,P. Paiwang Konyak,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6947,Nagaland2023,Nagaland2023_6947
2387,Naiba Konyak,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6949,Nagaland2023,Nagaland2023_6949
2388,Jwenga Seb,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6825,Nagaland2023,Nagaland2023_6825
2389,P. Bashangmongba Chang,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6820,Nagaland2023,Nagaland2023_6820
2390,Imtichoba,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6817,Nagaland2023,Nagaland2023_6817
2391,A. Pangjung Jamir,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6812,Nagaland2023,Nagaland2023_6812
2392,Yanthungo Patton,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6810,Nagaland2023,Nagaland2023_6810
2393,W Chingang Konyak,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6807,Nagaland2023,Nagaland2023_6807
2394,Salhoutuonuo Kruse,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6759,Nagaland2023,Nagaland2023_6759
2395,Y Mhonbemo Humtsoe,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6803,Nagaland2023,Nagaland2023_6803
2396,K Tokugha Sukhalu,https://myneta.info/Nagaland2023/candidate.php?candidate_id=6801,Nagaland2023,Nagaland2023_6801
2397,Abhimanyu Sethi,https://myneta.info/Odisha2024/candidate.php?candidate_id=517,Odisha2024,Odisha2024_517
2398,Pratap Chandra Pradhan,https://myneta.info/Odisha2024/candidate.php?candidate_id=525,Odisha2024,Odisha2024_525
2399,Saroj Kumar Padhi,https://myneta.info/Odisha2024/candidate.php?candidate_id=244,Odisha2024,Odisha2024_244
2400,Ranendra Pratap Swain,https://myneta.info/Odisha2024/candidate.php?candidate_id=535,Odisha2024,Odisha2024_535
2401,Nalini Kanta Pradhan,https://myneta.info/Odisha2024/candidate.php?candidate_id=544,Odisha2024,Odisha2024_544
2402,Nihar Ranjan Mahanand,https://myneta.info/Odisha2024/candidate.php?candidate_id=250,Odisha2024,Odisha2024_250
2403,Pratap Keshari Deb,https://myneta.info/Odisha2024/candidate.php?candidate_id=948,Odisha2024,Odisha2024_948
2404,Sanatan Bijuli,https://myneta.info/Odisha2024/candidate.php?candidate_id=953,Odisha2024,Odisha2024_953
2405,Manas Kumar Dutta,https://myneta.info/Odisha2024/candidate.php?candidate_id=959,Odisha2024,Odisha2024_959
2406,Chakramani Kanhar,https://myneta.info/Odisha2024/candidate.php?candidate_id=257,Odisha2024,Odisha2024_257
2407,Sarada Prasanna Jena,https://myneta.info/Odisha2024/candidate.php?candidate_id=905,Odisha2024,Odisha2024_905
2408,Sanjali Murmu,https://myneta.info/Odisha2024/candidate.php?candidate_id=1035,Odisha2024,Odisha2024_1035
2409,Devi Ranjan Tripathy,https://myneta.info/Odisha2024/candidate.php?candidate_id=550,Odisha2024,Odisha2024_550
2410,Sofia Firdous,https://myneta.info/Odisha2024/candidate.php?candidate_id=559,Odisha2024,Odisha2024_559
2411,Amar Kumar Nayak,https://myneta.info/Odisha2024/candidate.php?candidate_id=967,Odisha2024,Odisha2024_967
2412,Bijaya Kumar Dalabehera,https://myneta.info/Odisha2024/candidate.php?candidate_id=576,Odisha2024,Odisha2024_576
2413,Ashwini Kumar Sarangi,https://myneta.info/Odisha2024/candidate.php?candidate_id=267,Odisha2024,Odisha2024_267
2414,Biswa Ranjan Mallick,https://myneta.info/Odisha2024/candidate.php?candidate_id=978,Odisha2024,Odisha2024_978
2415,Prakash Soren,https://myneta.info/Odisha2024/candidate.php?candidate_id=983,Odisha2024,Odisha2024_983
2416,Subasini Jena,https://myneta.info/Odisha2024/candidate.php?candidate_id=1051,Odisha2024,Odisha2024_1051
2417,Ashok Kumar Das,https://myneta.info/Odisha2024/candidate.php?candidate_id=991,Odisha2024,Odisha2024_991
2418,Pradip Kumar Sahu S/O Laxmidhar Sahu,https://myneta.info/Odisha2024/candidate.php?candidate_id=581,Odisha2024,Odisha2024_581
2419,K. Anil Kumar,https://myneta.info/Odisha2024/candidate.php?candidate_id=6,Odisha2024,Odisha2024_6
2420,Sitansu Sekhar Mohapatra,https://myneta.info/Odisha2024/candidate.php?candidate_id=1001,Odisha2024,Odisha2024_1001
2421,Sanjib Kumar Mallick,https://myneta.info/Odisha2024/candidate.php?candidate_id=915,Odisha2024,Odisha2024_915
2422,Pradyumna Kumar Nayak,https://myneta.info/Odisha2024/candidate.php?candidate_id=276,Odisha2024,Odisha2024_276
2423,Irasis Acharya,https://myneta.info/Odisha2024/candidate.php?candidate_id=378,Odisha2024,Odisha2024_378
2424,Sagar Charan Das,https://myneta.info/Odisha2024/candidate.php?candidate_id=164,Odisha2024,Odisha2024_164
2425,Goutam Buddha Das,https://myneta.info/Odisha2024/candidate.php?candidate_id=1007,Odisha2024,Odisha2024_1007
2426,Ananta Narayan Jena,https://myneta.info/Odisha2024/candidate.php?candidate_id=593,Odisha2024,Odisha2024_593
2427,Susant Kumar Rout,https://myneta.info/Odisha2024/candidate.php?candidate_id=607,Odisha2024,Odisha2024_607
2428,Sanat Kumar Gartia,https://myneta.info/Odisha2024/candidate.php?candidate_id=384,Odisha2024,Odisha2024_384
2429,Pramila Mallik,https://myneta.info/Odisha2024/candidate.php?candidate_id=1294,Odisha2024,Odisha2024_1294
2430,Rohit Joseph Tirkey,https://myneta.info/Odisha2024/candidate.php?candidate_id=396,Odisha2024,Odisha2024_396
2431,Raghunath Jagadala,https://myneta.info/Odisha2024/candidate.php?candidate_id=398,Odisha2024,Odisha2024_398
2432,Nilamadhab Hikaka,https://myneta.info/Odisha2024/candidate.php?candidate_id=44,Odisha2024,Odisha2024_44
2433,Kalikesh Narayan Singh Deo,https://myneta.info/Odisha2024/candidate.php?candidate_id=409,Odisha2024,Odisha2024_409
2434,Laxman Munda,https://myneta.info/Odisha2024/candidate.php?candidate_id=418,Odisha2024,Odisha2024_418
2435,Saroj Kumar Pradhan,https://myneta.info/Odisha2024/candidate.php?candidate_id=348,Odisha2024,Odisha2024_348
2436,Upasna Mohapatra,https://myneta.info/Odisha2024/candidate.php?candidate_id=616,Odisha2024,Odisha2024_616
2437,Suresh Pujari,https://myneta.info/Odisha2024/candidate.php?candidate_id=430,Odisha2024,Odisha2024_430
2438,Sanatan Mahakud,https://myneta.info/Odisha2024/candidate.php?candidate_id=628,Odisha2024,Odisha2024_628
2439,Byomakesh Ray,https://myneta.info/Odisha2024/candidate.php?candidate_id=1016,Odisha2024,Odisha2024_1016
2440,Krushna Chandra Nayak,https://myneta.info/Odisha2024/candidate.php?candidate_id=7,Odisha2024,Odisha2024_7
2441,Agasti Behera,https://myneta.info/Odisha2024/candidate.php?candidate_id=640,Odisha2024,Odisha2024_640
2442,Manoranjan Dyan Samantara,https://myneta.info/Odisha2024/candidate.php?candidate_id=4,Odisha2024,Odisha2024_4
2443,Prithiviraj Harichandan,https://myneta.info/Odisha2024/candidate.php?candidate_id=644,Odisha2024,Odisha2024_644
2444,Mangu Khilla,https://myneta.info/Odisha2024/candidate.php?candidate_id=59,Odisha2024,Odisha2024_59
2445,Souvic Biswal,https://myneta.info/Odisha2024/candidate.php?candidate_id=658,Odisha2024,Odisha2024_658
2446,Prakash Chandra Sethi,https://myneta.info/Odisha2024/candidate.php?candidate_id=665,Odisha2024,Odisha2024_665
2447,Manohar Randhari,https://myneta.info/Odisha2024/candidate.php?candidate_id=2,Odisha2024,Odisha2024_2
2448,Ramesh Chandra Behera,https://myneta.info/Odisha2024/candidate.php?candidate_id=439,Odisha2024,Odisha2024_439
2449,Romancha Ranjan Biswal,https://myneta.info/Odisha2024/candidate.php?candidate_id=668,Odisha2024,Odisha2024_668
2450,Suryabanshi Suraj Sthitaprajna,https://myneta.info/Odisha2024/candidate.php?candidate_id=1028,Odisha2024,Odisha2024_1028
2451,Sudhir Ranjan Pattjoshi,https://myneta.info/Odisha2024/candidate.php?candidate_id=71,Odisha2024,Odisha2024_71
2452,Himanshu Sekhar Sahoo S/O Late Ramesh Chandra Sahoo,https://myneta.info/Odisha2024/candidate.php?candidate_id=933,Odisha2024,Odisha2024_933
2453,Krushna Chandra Patra,https://myneta.info/Odisha2024/candidate.php?candidate_id=676,Odisha2024,Odisha2024_676
2454,Sidhant Mohapatra,https://myneta.info/Odisha2024/candidate.php?candidate_id=81,Odisha2024,Odisha2024_81
2455,Babu Singh,https://myneta.info/Odisha2024/candidate.php?candidate_id=687,Odisha2024,Odisha2024_687
2456,Prafulla Chandra Pradhan,https://myneta.info/Odisha2024/candidate.php?candidate_id=448,Odisha2024,Odisha2024_448
2457,Badri Narayan Patra,https://myneta.info/Odisha2024/candidate.php?candidate_id=696,Odisha2024,Odisha2024_696
2458,Bibhuti Bhushan Jena,https://myneta.info/Odisha2024/candidate.php?candidate_id=92,Odisha2024,Odisha2024_92
2459,Satyajeet Gomango,https://myneta.info/Odisha2024/candidate.php?candidate_id=104,Odisha2024,Odisha2024_104
2460,Simarani Nayak,https://myneta.info/Odisha2024/candidate.php?candidate_id=711,Odisha2024,Odisha2024_711
2461,Naveen Patnaik,https://myneta.info/Odisha2024/candidate.php?candidate_id=457,Odisha2024,Odisha2024_457
2462,Amarendra Das,https://myneta.info/Odisha2024/candidate.php?candidate_id=1089,Odisha2024,Odisha2024_1089
2463,Sujata Sahu,https://myneta.info/Odisha2024/candidate.php?candidate_id=1061,Odisha2024,Odisha2024_1061
2464,Aswini Kumar Patra,https://myneta.info/Odisha2024/candidate.php?candidate_id=1098,Odisha2024,Odisha2024_1098
2465,Ganesh Ram Singkhuntia,https://myneta.info/Odisha2024/candidate.php?candidate_id=1113,Odisha2024,Odisha2024_1113
2466,Bibhuti Bhusan Balabantaray,https://myneta.info/Odisha2024/candidate.php?candidate_id=714,Odisha2024,Odisha2024_714
2467,Naba Kishor Mallick,https://myneta.info/Odisha2024/candidate.php?candidate_id=726,Odisha2024,Odisha2024_726
2468,Tara Prsada Bahinipati,https://myneta.info/Odisha2024/candidate.php?candidate_id=113,Odisha2024,Odisha2024_113
2469,Narsing Bhatra,https://myneta.info/Odisha2024/candidate.php?candidate_id=121,Odisha2024,Odisha2024_121
2470,Tankadhar Tripathy,https://myneta.info/Odisha2024/candidate.php?candidate_id=466,Odisha2024,Odisha2024_466
2471,Dibya Shankar Mishra,https://myneta.info/Odisha2024/candidate.php?candidate_id=202,Odisha2024,Odisha2024_202
2472,Pratap Chandra Nayak,https://myneta.info/Odisha2024/candidate.php?candidate_id=473,Odisha2024,Odisha2024_473
2473,Tusharkanti Behera,https://myneta.info/Odisha2024/candidate.php?candidate_id=936,Odisha2024,Odisha2024_936
2474,Satrughan Jena,https://myneta.info/Odisha2024/candidate.php?candidate_id=733,Odisha2024,Odisha2024_733
2475,Laxman Bag,https://myneta.info/Odisha2024/candidate.php?candidate_id=488,Odisha2024,Odisha2024_488
2476,Kanhai Charan Danga,https://myneta.info/Odisha2024/candidate.php?candidate_id=491,Odisha2024,Odisha2024_491
2477,Padma Charan Haiburu,https://myneta.info/Odisha2024/candidate.php?candidate_id=739,Odisha2024,Odisha2024_739
2478,Ganeswar Behera,https://myneta.info/Odisha2024/candidate.php?candidate_id=1115,Odisha2024,Odisha2024_1115
2479,Mohan Charan Majhi,https://myneta.info/Odisha2024/candidate.php?candidate_id=751,Odisha2024,Odisha2024_751
2480,Purna Chandra Sethy,https://myneta.info/Odisha2024/candidate.php?candidate_id=352,Odisha2024,Odisha2024_352
2481,Dusmanta Kumar Swain,https://myneta.info/Odisha2024/candidate.php?candidate_id=759,Odisha2024,Odisha2024_759
2482,Adhiraj Mohan Panigrahi,https://myneta.info/Odisha2024/candidate.php?candidate_id=194,Odisha2024,Odisha2024_194
2483,Prasanta Kumar Jagadev,https://myneta.info/Odisha2024/candidate.php?candidate_id=770,Odisha2024,Odisha2024_770
2484,Raghuram Machha,https://myneta.info/Odisha2024/candidate.php?candidate_id=216,Odisha2024,Odisha2024_216
2485,Akash Dasnayak,https://myneta.info/Odisha2024/candidate.php?candidate_id=1066,Odisha2024,Odisha2024_1066
2486,Rupu Bhatra,https://myneta.info/Odisha2024/candidate.php?candidate_id=125,Odisha2024,Odisha2024_125
2487,Rabi Narayan Naik,https://myneta.info/Odisha2024/candidate.php?candidate_id=780,Odisha2024,Odisha2024_780
2488,Pabitra Saunta,https://myneta.info/Odisha2024/candidate.php?candidate_id=226,Odisha2024,Odisha2024_226
2489,Pradip Kumar Dishari,https://myneta.info/Odisha2024/candidate.php?candidate_id=25,Odisha2024,Odisha2024_25
2490,Mukesh Mahaling,https://myneta.info/Odisha2024/candidate.php?candidate_id=359,Odisha2024,Odisha2024_359
2491,Durga Prasan Nayak,https://myneta.info/Odisha2024/candidate.php?candidate_id=1125,Odisha2024,Odisha2024_1125
2492,Sarada Prasad Padhan,https://myneta.info/Odisha2024/candidate.php?candidate_id=1077,Odisha2024,Odisha2024_1077
2493,Narasinga Madkami,https://myneta.info/Odisha2024/candidate.php?candidate_id=128,Odisha2024,Odisha2024_128
2494,Dasarathi Gomanga,https://myneta.info/Odisha2024/candidate.php?candidate_id=3,Odisha2024,Odisha2024_3
2495,Dr. Krushna Chandra Mahapatra,https://myneta.info/Odisha2024/candidate.php?candidate_id=1217,Odisha2024,Odisha2024_1217
2496,Gouri Shankar Majhi,https://myneta.info/Odisha2024/candidate.php?candidate_id=185,Odisha2024,Odisha2024_185
